Image Name,Drone Latitude,Drone Longitude,Drone Altitude,Camera Center Latitude,Camera Center Longitude,Object Latitude,Object Longitude,Class ID,Confidence,TL Latitude,TL Longitude,TR Latitude,TR Longitude,BR Latitude,BR Longitude,BL Latitude,BL Longitude,Duplicate
B_B_右岸ーBー１静止画_DJI_0288.JPG,34.630736,133.882069,6.1,34.63077,133.882122,34.630745,133.882076,59.0,0.27,34.63082,133.882096,34.630739,133.882175,34.630736,133.882075,34.63074,133.882071,True
B_B_右岸ーBー１静止画_DJI_0247.JPG,34.631531,133.881361,6.1,34.631567,133.881411,34.631544,133.88139,39.0,0.32,34.631607,133.88138,34.631537,133.881456,34.631531,133.881363,34.631532,133.881362,True
B_B_右岸ーBー１静止画_DJI_0271.JPG,34.631017,133.8818,6.1,34.631044,133.881858,,,,,34.631096,133.881842,34.631006,133.881905,34.631016,133.881805,34.631021,133.881802,False
B_B_右岸ーBー１静止画_DJI_0213.JPG,34.632369,133.880825,7.2,34.632379,133.880903,,,,,34.632453,133.880926,34.632313,133.88095,34.632365,133.880835,34.632376,133.880833,False
B_B_右岸ーBー１静止画_DJI_0267.JPG,34.631089,133.881739,6.2,34.631125,133.881791,34.631102,133.881777,43.0,0.26,34.631183,133.881766,34.631094,133.881857,34.631089,133.881747,34.631096,133.881741,False
B_B_右岸ーBー１静止画_DJI_0267.JPG,34.631089,133.881739,6.2,34.631125,133.881791,34.631102,133.881778,29.0,0.38,34.631183,133.881766,34.631094,133.881857,34.631089,133.881747,34.631096,133.881741,False
B_B_右岸ーBー１静止画_DJI_0267.JPG,34.631089,133.881739,6.2,34.631125,133.881791,34.631091,133.881748,59.0,0.26,34.631183,133.881766,34.631094,133.881857,34.631089,133.881747,34.631096,133.881741,False
B_B_右岸ーBー１静止画_DJI_0275.JPG,34.63095,133.881872,6.1,34.630981,133.881927,34.630976,133.881891,58.0,0.26,34.631032,133.881907,34.630946,133.881978,34.63095,133.881878,34.630954,133.881874,False
B_B_右岸ーBー１静止画_DJI_0275.JPG,34.63095,133.881872,6.1,34.630981,133.881927,34.63095,133.88192,58.0,0.28,34.631032,133.881907,34.630946,133.881978,34.63095,133.881878,34.630954,133.881874,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632557,133.880886,59.0,0.41,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.63255,133.880884,58.0,0.68,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632557,133.88089,12.0,0.38,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.63252,133.880904,38.0,0.89,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632525,133.880883,38.0,0.57,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632505,133.88097,38.0,0.43,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.63262,133.880843,36.0,0.5,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632536,133.880837,38.0,0.51,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,True
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632533,133.880851,38.0,0.39,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,True
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632584,133.880803,58.0,0.72,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0206.JPG,34.632553,133.880764,7.6,34.632575,133.880842,34.632542,133.88082,55.0,0.39,34.632728,133.880907,34.632489,133.881008,34.632546,133.880791,34.632572,133.88078,False
B_B_右岸ーBー１静止画_DJI_0276.JPG,34.630939,133.881881,6.1,34.630965,133.881939,,,,,34.631018,133.881925,34.630926,133.881985,34.630938,133.881886,34.630943,133.881883,False
B_B_右岸ーBー１静止画_DJI_0233.JPG,34.631867,133.881078,6.1,34.631891,133.881137,,,,,34.631934,133.881119,34.631853,133.881168,34.631867,133.881079,34.631867,133.881078,False
B_B_右岸ーBー１静止画_DJI_0200.JPG,34.632714,133.880717,8.0,34.632737,133.8808,,,,,34.632892,133.880865,34.632646,133.880966,34.632706,133.880744,34.632734,133.880733,False
B_B_右岸ーBー１静止画_DJI_0285.JPG,34.630786,133.882017,6.1,34.630817,133.882072,,,,,34.630868,133.88205,34.630783,133.882122,34.630786,133.882022,34.63079,133.882018,False
B_B_右岸ーBー１静止画_DJI_0277.JPG,34.630922,133.881894,6.1,34.63095,133.881952,,,,,34.631003,133.881935,34.630913,133.882,34.630922,133.8819,34.630926,133.881897,False
B_B_右岸ーBー１静止画_DJI_0220.JPG,34.632197,133.880925,6.1,34.632221,133.880985,34.632224,133.880968,5.0,0.83,34.632302,133.880991,34.632175,133.881066,34.632195,133.880939,34.632208,133.880931,False
B_B_右岸ーBー１静止画_DJI_0214.JPG,34.632331,133.880828,7.1,34.63234,133.880905,34.632366,133.88089,36.0,0.9,34.632413,133.880927,34.632275,133.880951,34.632326,133.880837,34.632337,133.880836,False
B_B_右岸ーBー１静止画_DJI_0214.JPG,34.632331,133.880828,7.1,34.63234,133.880905,34.632373,133.880899,5.0,0.36,34.632413,133.880927,34.632275,133.880951,34.632326,133.880837,34.632337,133.880836,False
B_B_右岸ーBー１静止画_DJI_0214.JPG,34.632331,133.880828,7.1,34.63234,133.880905,34.632348,133.880917,58.0,0.74,34.632413,133.880927,34.632275,133.880951,34.632326,133.880837,34.632337,133.880836,False
B_B_右岸ーBー１静止画_DJI_0251.JPG,34.631425,133.881417,6.2,34.631463,133.881466,34.631436,133.881426,27.0,0.69,34.631503,133.881434,34.631433,133.881513,34.631425,133.881419,34.631427,133.881417,False
B_B_右岸ーBー１静止画_DJI_0237.JPG,34.631753,133.881158,6.2,34.631776,133.88122,34.631765,133.881186,5.0,0.32,34.631823,133.881204,34.631736,133.881253,34.631752,133.88116,34.631754,133.881159,True
B_B_右岸ーBー１静止画_DJI_0237.JPG,34.631753,133.881158,6.2,34.631776,133.88122,34.631756,133.881193,12.0,0.46,34.631823,133.881204,34.631736,133.881253,34.631752,133.88116,34.631754,133.881159,False
B_B_右岸ーBー１静止画_DJI_0241.JPG,34.63165,133.881233,6.1,34.631675,133.881293,,,,,34.63172,133.881276,34.631636,133.881327,34.63165,133.881235,34.631652,133.881234,False
